userId,movieId,tag,timestamp
264,35836,sex comedy,1543393725
264,35836,steve carell,1543391703
264,42725,Jonah Hill,1543389991
264,42725,marijuana,1543389979
264,42725,Quotable,1543389994
264,42725,stoner,1543389976
264,42725,Stoner Movie,1543389989
264,42725,video game testers,1543389969
264,42725,video games,1543389986
264,47997,dark comedy,1543390484
264,47997,decline of civilization,1543390490
264,47997,dystopia,1543390469
264,47997,future,1543390486
264,47997,social commentary,1543390482
264,47997,thought provoking,1543390488
264,47997,Underrated,1543390505
264,54503,Coming of age,1543391627
264,54503,Coming-Of-Age,1543391620
264,54503,Emma Stone,1543391614
264,54503,friendship,1543391609
264,54503,funny,1543391630
264,54503,high school,1543391604
264,54503,HIGH SCHOOL LIFE,1543391622
264,54503,nerds,1543391611
264,54503,Teen movie,1543391607
264,55241,amy poehler,1543391957
264,55241,teacher,1543391960
264,58998,comedy,1543391742
264,58998,Hawaii,1543391746
